87551	346462	163315	True	True	False	False	0	20	0	False	0	0	False	2	21638	acceptor	0	False	2	21638	False	(913,3037)	(24914,28048)	3	3	0	0.006902502157031924	0/1160	1015	
87555	206134	87554	False	False	False	False	7	3	0	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(23063,24506)	(28881,28977)	3	3	0	0.006902502157031924	0/1160	1011	
87330	84740	357885	False	False	False	False	1	2	1	False	0	0	False	1	21295	acceptor	0	False	1	22252	False	(7390,13297)	(21295,21855)	6	5	2	0.053144375553587246	0.0026155187445510027	1041	
87555	87554	206134	False	False	False	False	0	7	3	False	0	0	False	3	28282	donor	0	False	3	28282	False	(0,241)	(23271,24506)	3	3	0	0.006902502157031924	0/1160	1014	
87298	85699	15325	False	False	False	False	3	8	1	False	0	0	False	3	28883	acceptor	0	False	3	28883	False	(8983,14408)	(28883,28977)	4	4	1	0.020851433536055605	0/1154	1043	
87551	346017	206073	False	False	False	False	2	2	5	False	0	0	False	3	28883	donor	0	False	3	28883	False	(5388,5388)	(24506,24914)	3	3	0	0.006902502157031924	0/1160	1028	
90415	183818	90399	False	False	False	False	13	3	7	False	0	0	False	3	27384	acceptor	0	False	3	28883	False	(21518,23403)	(27384,28677)	6	6	3	0.08778280542986425	0.001834862385321101	1003	
87551	87550	13418	False	False	False	False	3	17	0	False	0	0	False	3	28883	acceptor	0	False	3	28883	False	(3267,5388)	(28883,28977)	3	3	0	0.006902502157031924	0/1160	1030	
87551	15282	218108	False	False	False	False	0	3	14	False	0	0	False	3	28883	donor	0	False	3	28883	False	(0,241)	(6954,14676)	3	3	0	0.006902502157031924	0/1160	1038	
87551	62809	161098	False	False	False	False	0	13	2	False	0	0	False	3	28282	acceptor	0	False	3	28883	False	(5388,5388)	(28282,28881)	3	3	0	0.006902502157031924	0/1160	1024	
87296	87295	171827	False	False	False	False	0	3	4	False	0	0	False	4	28883	donor	0	False	4	28883	False	(241,3602)	(28133,28651)	4	3	0	0.006902502157031924	0/1160	1050	
87296	357886	178705	False	False	False	False	1	5	4	False	0	0	False	4	28883	donor	0	False	4	28883	False	(6941,8983)	(28651,28869)	4	3	0	0.006902502157031924	0/1160	1048	
8380	18411	201916	False	False	False	False	1	8	0	False	0	0	False	1	26735	acceptor	0	False	1	26735	False	(2836,4300)	(28881,28883)	6	6	3	0.08778280542986425	0.001834862385321101	1066	
8380	8373	18411	False	False	False	False	0	3	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(241,241)	(16512,18568)	6	6	3	0.08778280542986425	0.001834862385321101	1068	
8680	169962	8679	False	False	False	False	2	3	10	False	0	0	False	3	15877	acceptor	0	False	3	28883	False	(11417,14408)	(15877,18877)	4	4	1	0.020851433536055605	0/1154	1055	
87296	87295	101493	False	False	False	False	0	13	4	False	0	0	False	4	28883	donor	0	False	4	28883	False	(0,241)	(28651,28869)	4	3	0	0.006902502157031924	0/1160	1052	
85693	85692	64058	False	False	False	False	0	6	2	False	0	0	False	1	28133	acceptor	0	False	1	29645	False	(241,1420)	(28133,28651)	6	6	3	0.08778280542986425	0.001834862385321101	1057	
87296	87295	150058	False	False	False	False	0	15	4	False	0	0	False	4	28883	donor	0	False	4	28883	False	(241,3602)	(28651,28869)	4	3	0	0.006902502157031924	0/1160	1049	
8380	18411	150	False	False	False	False	3	7	0	False	0	0	False	3	28883	acceptor	0	False	3	28883	False	(14408,16512)	(28882,28883)	6	6	3	0.08778280542986425	0.001834862385321101	1071	
87298	221187	85699	False	False	False	False	3	2	16	False	0	0	False	3	28282	donor	0	False	3	28282	False	(4136,5388)	(8983,14676)	4	4	1	0.020851433536055605	0/1154	1045	
8380	18403	201916	False	False	False	False	0	8	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(2836,4300)	(26735,28854)	6	6	3	0.08778280542986425	0.001834862385321101	1067	
78512	78511	15420	False	False	False	False	0	7	3	False	0	0	False	1	23290	acceptor	0	False	1	29738	False	(0,2646)	(23290,26060)	3	3	0	0.006902502157031924	0/1160	1090	
8380	8367	171577	False	False	False	False	0	8	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(241,2292)	(25563,26735)	6	6	3	0.08778280542986425	0.001834862385321101	1070	
87298	85630	206123	False	False	False	False	4	12	4	False	0	0	False	4	28883	donor	0	False	4	28883	False	(8983,15324)	(28651,28869)	4	4	1	0.020851433536055605	0/1154	1042	
8380	8367	358310	False	False	False	False	0	5	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(0,2292)	(21724,22444)	6	6	3	0.08778280542986425	0.001834862385321101	1075	
8253	11836	8252	False	False	False	False	1	3	4	False	0	0	False	1	27739	acceptor	0	False	1	29335	False	(3833,3873)	(22592,23663)	6	6	3	0.08778280542986425	0.001834862385321101	1082	
85693	85692	28825	False	False	False	False	0	10	3	False	0	0	False	1	28133	acceptor	0	False	1	29645	False	(0,241)	(28133,28651)	6	6	3	0.08778280542986425	0.001834862385321101	1058	
77074	70087	77073	False	False	False	False	4	3	5	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(19813,20268)	(23403,24076)	8	8	5	0.184377838328792	0.0027906976744186047	1094	
88824	21000	88768	False	False	False	False	6	3	10	False	0	0	False	1	22995	acceptor	0	False	1	29742	False	(18176,21987)	(22995,24410)	17	17	14	NA	NA	1006	
77074	104102	77073	False	False	False	False	13	3	10	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(20668,21302)	(23403,24076)	8	8	5	0.184377838328792	0.0027906976744186047	1093	
84766	84759	63921	False	False	False	False	0	11	3	False	0	0	False	2	28869	donor	0	False	2	28869	False	(3602,3743)	(28651,28851)	4	4	1	0.020851433536055605	0/1154	1059	
84522	223865	84508	False	False	False	False	8	3	8	False	0	0	False	4	28883	donor	0	False	4	28883	False	(16044,16176)	(23709,24506)	9	9	6	0.25510204081632654	0.0019157088122605363	1063	
78366	78360	78424	False	False	False	False	0	6	3	False	0	0	False	1	20599	acceptor	0	False	1	29777	False	(0,843)	(20599,26060)	3	3	0	0.006902502157031924	0/1160	1092	
77074	64637	77073	False	False	False	False	11	3	9	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(19813,20268)	(21305,22879)	8	8	5	0.184377838328792	0.0027906976744186047	1095	
8253	11836	8249	False	False	False	False	1	4	4	False	0	0	False	1	27739	acceptor	0	False	1	29335	False	(2836,3833)	(22592,23663)	6	6	3	0.08778280542986425	0.001834862385321101	1083	
73448	74669	73447	False	False	False	False	5	3	1	False	0	0	False	3	13514	donor	0	False	3	13514	False	(13514,14408)	(24076,27654)	3	3	0	0.006902502157031924	0/1160	1101	
85693	85692	116994	False	False	False	False	0	20	3	False	0	0	False	1	28651	acceptor	0	False	1	29645	False	(241,1420)	(28651,28869)	6	6	3	0.08778280542986425	0.001834862385321101	1056	
90505	105976	90487	False	False	False	False	8	3	8	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(18424,21302)	(25563,25907)	5	5	2	0.053144375553587246	0.0026155187445510027	1001	
79047	79046	11503	False	False	False	False	3	1	0	False	0	0	False	1	29509	acceptor	0	False	1	29509	False	(3037,4300)	(23522,25747)	4	4	1	0.020851433536055605	0/1154	1089	
8380	8367	161071	False	False	False	False	0	9	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(241,2292)	(26735,28854)	6	6	3	0.08778280542986425	0.001834862385321101	1069	
81146	159309	78312	False	False	False	False	5	3	11	False	0	0	False	1	19180	acceptor	0	False	1	29445	False	(16242,16242)	(19180,20268)	8	8	5	0.184377838328792	0.0027906976744186047	1086	
90505	104102	90487	False	False	False	False	10	3	10	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(20668,21302)	(23403,25413)	5	5	2	0.053144375553587246	0.0026155187445510027	1000	
69268	78035	16393	False	False	False	False	0	6	4	False	0	0	False	1	20104	acceptor	0	False	1	28854	False	(5780,12081)	(20104,20268)	12	12	9	0.3769152196118488	0.012326656394453005	1123	
8380	8367	129934	False	False	False	False	0	15	4	False	0	0	False	3	28883	donor	0	False	3	28883	False	(0,241)	(26735,28854)	6	6	3	0.08778280542986425	0.001834862385321101	1072	
71978	63185	72005	False	False	False	False	7	3	2	False	0	0	False	3	27384	acceptor	0	False	3	27384	False	(23997,27382)	(28854,29384)	4	4	1	0.020851433536055605	0/1154	1110	
69268	78037	16682	False	False	False	False	0	4	4	False	0	0	False	2	28869	donor	0	False	2	28869	False	(5780,12081)	(18131,19816)	12	12	9	0.3769152196118488	0.012326656394453005	1124	
73446	73445	2562	True	False	False	True	4	18	-1	False	0	0	False	4	98	donor	0	False	4	98	False	(98,241)	(28854,29743)	7	7	4	0.11956521739130435	0.0036900369003690036	1102	
69268	78035	16393	False	False	False	False	0	6	4	False	0	0	False	1	20104	acceptor	0	False	1	28854	False	(241,1911)	(20104,20268)	12	12	9	0.3769152196118488	0.012326656394453005	1126	
69268	78037	16682	False	False	False	False	0	4	4	False	0	0	False	2	28869	donor	0	False	2	28869	False	(241,1911)	(18131,19816)	12	12	9	0.3769152196118488	0.012326656394453005	1127	
69268	134921	16393	False	False	False	False	1	6	6	False	0	0	False	1	22018	acceptor	0	False	1	29362	False	(2597,5780)	(22018,22917)	12	12	9	0.3769152196118488	0.012326656394453005	1125	
78366	78360	73364	False	False	False	False	0	14	3	False	0	0	False	1	26060	acceptor	0	False	1	29777	False	(241,843)	(26060,27881)	3	3	0	0.006902502157031924	0/1160	1091	
70087	77074	70065	False	False	False	False	4	3	5	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(19813,20268)	(23403,24076)	5	5	2	0.053144375553587246	0.0026155187445510027	1120	
69268	134899	78035	False	False	False	False	6	4	2	False	0	0	False	1	28854	acceptor	0	False	1	29362	False	(20104,21600)	(28869,28887)	12	12	9	0.3769152196118488	0.012326656394453005	1128	
69268	78035	131704	False	False	False	False	0	3	4	False	0	0	False	1	25563	acceptor	0	False	1	28854	False	(0,241)	(20104,20268)	12	12	9	0.3769152196118488	0.012326656394453005	1134	
69155	15330	69154	False	False	False	False	2	3	6	False	0	0	False	2	24914	donor	0	False	2	24914	False	(5986,14697)	(20268,22879)	4	4	1	0.020851433536055605	0/1154	1137	
71978	71505	72005	False	False	False	False	14	3	1	False	0	0	False	3	27384	acceptor	0	False	3	27384	False	(26873,27382)	(29384,29445)	4	4	1	0.020851433536055605	0/1154	1109	
69251	69241	11518	False	False	False	False	5	1	1	False	0	0	False	2	28869	acceptor	0	False	2	28869	False	(10766,14805)	(28869,29167)	5	4	1	0.020851433536055605	0/1154	1136	
69155	346659	69154	False	False	False	False	0	2	1	False	0	0	False	1	22879	acceptor	0	False	3	28883	False	(0,3037)	(20268,22127)	4	4	1	0.020851433536055605	0/1154	1138	
69268	134899	78035	False	False	False	False	5	4	2	False	0	0	False	1	28854	acceptor	0	False	1	29362	False	(18131,18131)	(28869,28887)	12	12	9	0.3769152196118488	0.012326656394453005	1131	
84766	84759	116994	False	False	False	False	0	26	3	False	0	0	False	2	25907	acceptor	0	False	2	28869	False	(3037,3602)	(28651,28851)	4	4	1	0.020851433536055605	0/1154	1060	
69127	69121	68722	False	False	False	False	4	4	1	False	0	0	False	1	28083	acceptor	0	False	1	29541	False	(12853,12988)	(28975,29541)	4	4	1	0.020851433536055605	0/1154	1145	
101026	101023	126000	False	False	False	False	0	15	10	False	0	0	False	1	21304	acceptor	0	False	1	28899	False	(0,3037)	(23403,25244)	11	11	1	0/1050	0/929	10	
89953	114863	89952	True	False	True	False	18	0	6	False	0	0	False	4	26497	acceptor	0	False	4	26497	False	(21305,23403)	(26497,27074)	10	10	7	0.28709055876685935	0.0066100094428706326	1004	
69268	78037	131704	False	False	False	False	0	3	4	False	0	0	False	1	25563	acceptor	0	False	1	28854	False	(0,241)	(18131,19816)	12	12	9	0.3769152196118488	0.012326656394453005	1135	
74284	133078	74283	False	False	False	False	15	3	12	False	0	0	False	4	21536	acceptor	0	False	4	21536	False	(20268,20268)	(21536,21600)	4	4	1	0.020851433536055605	0/1154	1100	
69109	69015	69091	False	False	False	False	0	2	4	False	0	0	False	1	10108	acceptor	0	False	1	28975	False	(0,3037)	(22879,27972)	3	3	0	0.006902502157031924	0/1160	1151	
69109	69015	66711	False	False	False	False	0	12	4	False	0	0	False	1	26313	acceptor	0	False	1	28975	False	(241,829)	(26972,27800)	3	3	0	0.006902502157031924	0/1160	1148	
69109	69015	68080	False	False	False	False	0	9	4	False	0	0	False	1	25760	acceptor	0	False	1	28975	False	(0,829)	(25947,26972)	3	3	0	0.006902502157031924	0/1160	1150	
68509	68503	68646	False	False	False	False	4	3	0	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(25904,26972)	(28282,29734)	3	3	0	0.006902502157031924	0/1160	1165	
68501	69144	68500	False	False	False	False	5	3	1	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(28111,28280)	(29734,29766)	3	3	0	0.006902502157031924	0/1160	1168	
69127	68722	69126	False	False	False	False	0	3	4	False	0	0	False	1	12853	acceptor	0	False	1	28083	False	(0,586)	(12853,13335)	4	4	1	0.020851433536055605	0/1154	1147	
69109	69015	69091	False	False	False	False	0	2	4	False	0	0	False	1	10108	acceptor	0	False	1	28975	False	(0,3037)	(21767,22498)	3	3	0	0.006902502157031924	0/1160	1152	
68509	68646	68503	False	False	False	False	0	4	3	False	0	0	False	3	28282	donor	0	False	3	28282	False	(0,10376)	(25904,27800)	3	3	0	0.006902502157031924	0/1160	1167	
68501	68958	68500	False	False	False	False	5	3	2	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(27645,27800)	(28975,29555)	3	3	0	0.006902502157031924	0/1160	1169	
68509	68646	68502	False	False	False	False	0	5	3	False	0	0	False	3	28282	donor	0	False	3	28282	False	(0,10376)	(27800,28280)	3	3	0	0.006902502157031924	0/1160	1166	
206136	150058	206135	False	False	False	False	8	6	0	False	0	0	False	1	28311	acceptor	0	False	1	28392	False	(25968,27739)	(28881,28977)	7	7	1	0/1104	0/1084	114	
206136	147836	206135	False	False	False	False	5	6	5	False	0	0	False	4	28883	donor	0	False	4	28964	False	(25563,25968)	(28311,28879)	7	7	1	0/1104	0/1084	115	
73442	202236	72757	False	False	False	False	3	3	12	False	0	0	False	3	13514	acceptor	0	False	3	28883	False	(2698,3037)	(14408,18486)	3	3	0	0.006902502157031924	0/1160	1104	
68509	68501	68646	False	False	False	False	6	3	1	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(27645,27800)	(28975,29734)	3	3	0	0.006902502157031924	0/1160	1164	
69268	134716	357885	False	False	False	False	10	3	9	False	0	0	False	2	28887	donor	0	False	2	28887	False	(18996,20104)	(22018,22917)	12	12	9	0.3769152196118488	0.012326656394453005	1130	
69109	69015	64678	False	False	False	False	0	22	4	False	0	0	False	1	27666	acceptor	0	False	1	28975	False	(0,829)	(27800,27972)	3	3	0	0.006902502157031924	0/1160	1149	
74284	104202	74283	False	False	False	False	16	3	12	False	0	0	False	4	21536	acceptor	0	False	4	21536	False	(21304,21530)	(22599,25563)	4	4	1	0.020851433536055605	0/1154	1099	
68958	68503	68929	False	False	False	False	3	3	1	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(25413,26972)	(28282,29555)	3	3	0	0.006902502157031924	0/1160	1160	
68449	68482	68448	False	False	False	False	7	3	0	False	0	0	False	1	28083	acceptor	0	False	1	28083	False	(27247,27645)	(28975,29734)	3	3	0	0.006902502157031924	0/1160	1176	
69030	68392	69029	False	False	False	False	14	3	1	False	0	0	False	3	1195	donor	0	False	3	1195	False	(19164,20268)	(28975,29734)	4	4	1	0.020851433536055605	0/1154	1156	
70087	104102	70065	False	False	False	False	13	3	12	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(20668,21302)	(23403,25413)	5	5	2	0.053144375553587246	0.0026155187445510027	1119	
69268	133144	357885	False	False	False	False	7	3	6	False	0	0	False	2	28887	donor	0	False	2	28887	False	(17014,18131)	(22018,22917)	12	12	9	0.3769152196118488	0.012326656394453005	1133	
206136	206135	150058	False	False	False	False	0	8	6	False	0	0	False	1	25968	acceptor	0	False	1	28392	False	(0,7201)	(25968,27739)	7	7	1	0/1104	0/1084	116	
70087	64637	70065	False	False	False	False	11	3	12	False	0	0	False	3	21305	acceptor	0	False	3	21305	False	(19032,20268)	(21305,22879)	5	5	2	0.053144375553587246	0.0026155187445510027	1121	
88824	21023	88768	False	False	False	False	12	3	12	False	0	0	False	1	22995	acceptor	0	False	1	29742	False	(21792,21987)	(25266,25433)	17	17	14	NA	NA	1005	
69030	69029	67486	False	False	False	False	0	11	3	False	0	0	False	3	1195	acceptor	0	False	3	21770	False	(0,678)	(22127,27972)	4	4	1	0.020851433536055605	0/1154	1157	
68958	68501	68929	False	False	False	False	5	3	2	False	0	0	False	3	28282	acceptor	0	False	3	28282	False	(27645,27800)	(28975,29555)	3	3	0	0.006902502157031924	0/1160	1159	
69030	67486	69029	False	False	False	False	11	3	0	False	0	0	False	3	1195	donor	0	False	3	21770	False	(21770,27972)	(28975,29734)	4	4	1	0.020851433536055605	0/1154	1155	
68280	68028	68279	False	False	False	False	7	3	4	False	0	0	False	2	27972	acceptor	0	False	2	27972	False	(19806,22879)	(28048,28209)	4	4	1	0.020851433536055605	0/1154	1181	
68280	68789	68279	False	False	False	False	5	3	2	False	0	0	False	2	27972	acceptor	0	False	2	27972	False	(18570,19398)	(28048,28209)	4	4	1	0.020851433536055605	0/1154	1182	
73442	19203	72757	False	False	False	False	0	3	15	False	0	0	False	3	13514	acceptor	0	False	3	28883	False	(0,3037)	(13514,13994)	3	3	0	0.006902502157031924	0/1160	1105	
68449	67486	68448	False	False	False	False	10	3	0	False	0	0	False	1	28083	acceptor	0	False	3	21770	False	(27645,27972)	(28975,29734)	3	3	0	0.006902502157031924	0/1160	1175	
8396	175339	18397	False	False	False	False	0	3	23	False	0	0	False	2	29751	donor	0	False	3	28883	False	(0,241)	(3037,4300)	6	6	3	0.08778280542986425	0.001834862385321101	1065	
6866	6854	6824	False	False	False	False	2	3	1	False	0	0	False	3	27384	acceptor	0	False	3	27384	False	(26170,27382)	(28295,29272)	3	3	0	0.006902502157031924	0/1160	1162	
68028	69133	68009	False	False	False	False	4	3	1	False	0	0	False	1	28083	acceptor	0	False	1	29690	False	(21767,25947)	(29057,29690)	8	8	5	0.184377838328792	0.0027906976744186047	1193	
69038	67401	69037	False	False	False	False	4	3	0	False	0	0	False	3	27384	acceptor	0	False	3	27388	False	(27008,27382)	(28975,29734)	4	4	1	0.020851433536055605	0/1154	1154	
68449	68448	67486	False	False	False	False	0	10	3	False	0	0	False	1	27645	acceptor	0	False	3	21770	False	(0,1170)	(27645,27972)	3	3	0	0.006902502157031924	0/1160	1177	
68028	68007	69134	False	False	False	False	1	4	4	False	0	0	False	1	19806	acceptor	0	False	1	28083	False	(1959,3766)	(22127,27800)	8	8	5	0.184377838328792	0.0027906976744186047	1196	
68280	65602	68279	False	False	False	False	7	3	3	False	0	0	False	2	27972	acceptor	0	False	2	27972	False	(22879,24910)	(28048,28111)	4	4	1	0.020851433536055605	0/1154	1180	
6854	6866	6853	False	False	False	False	2	3	1	False	0	0	False	3	27384	acceptor	0	False	3	27384	False	(26170,27382)	(28295,29272)	3	3	0	0.006902502157031924	0/1160	1163	
68080	68079	69091	False	False	False	False	0	7	3	False	0	0	False	1	25760	acceptor	0	False	1	28083	False	(0,1883)	(25760,27972)	3	3	0	0.006902502157031924	0/1160	1187	
68028	68676	68009	False	False	False	False	9	3	3	False	0	0	False	1	28083	acceptor	0	False	1	29690	False	(25333,25947)	(28366,28638)	8	8	5	0.184377838328792	0.0027906976744186047	1190	
68080	68079	66711	False	False	False	False	0	21	3	False	0	0	False	1	26313	acceptor	0	False	1	28083	False	(241,829)	(26972,27800)	3	3	0	0.006902502157031924	0/1160	1184	
6746	5584	6187	False	False	False	False	0	4	3	False	0	0	False	1	22444	acceptor	0	False	1	29750	False	(241,3037)	(22444,25563)	4	4	1	0.020851433536055605	0/1154	1205	
6746	18832	6187	False	False	False	False	2	4	2	False	0	0	False	1	22444	acceptor	0	False	1	28854	False	(14408,16512)	(22444,26735)	4	4	1	0.020851433536055605	0/1154	1206	
6746	5584	18392	False	False	False	False	0	8	3	False	0	0	False	1	21724	acceptor	0	False	1	29750	False	(0,241)	(22444,25563)	4	4	1	0.020851433536055605	0/1154	1207	
68280	62884	68279	False	False	False	False	13	3	4	False	0	0	False	2	27972	acceptor	0	False	2	28111	False	(24910,25947)	(28048,28095)	4	4	1	0.020851433536055605	0/1154	1179	
68028	69114	68009	False	False	False	False	7	3	2	False	0	0	False	1	28083	acceptor	0	False	1	29690	False	(21767,24910)	(28366,28975)	8	8	5	0.184377838328792	0.0027906976744186047	1194	
68080	68079	66520	False	False	False	False	0	25	3	False	0	0	False	1	26313	acceptor	0	False	1	28083	False	(0,241)	(26972,27800)	3	3	0	0.006902502157031924	0/1160	1186	
68028	68280	68009	False	False	False	False	7	3	4	False	0	0	False	1	28083	acceptor	0	False	1	29690	False	(19806,22879)	(28048,28209)	8	8	5	0.184377838328792	0.0027906976744186047	1195	
67486	67485	69113	False	False	False	False	0	1	3	False	0	0	False	1	17626	acceptor	0	False	4	21770	False	(1348,17626)	(21770,27972)	3	3	0	0.006902502157031924	0/1160	1201	
65599	224685	65598	True	False	True	False	10	0	0	False	0	0	False	1	23271	donor	0	False	1	29734	False	(23271,23604)	(24910,24914)	9	9	6	0.25510204081632654	0.0019157088122605363	1215	
65599	146635	65598	True	False	True	False	10	0	8	False	0	0	False	2	28048	donor	0	False	2	28048	False	(23271,23403)	(24506,24910)	9	9	6	0.25510204081632654	0.0019157088122605363	1216	
67401	69038	67400	False	False	False	False	4	3	0	False	0	0	False	3	27384	acceptor	0	False	3	27385	False	(27008,27382)	(28975,29734)	3	3	0	0.006902502157031924	0/1160	1208	
68080	68079	64678	False	False	False	False	0	31	3	False	0	0	False	1	27666	acceptor	0	False	1	28085	False	(0,829)	(27800,27972)	3	3	0	0.006902502157031924	0/1160	1185	
64046	160815	64043	False	False	False	False	5	3	0	False	0	0	False	2	24163	acceptor	0	False	2	24163	False	(23566,24160)	(25886,28932)	5	5	2	0.053144375553587246	0.0026155187445510027	1233	
64047	160815	64046	False	False	False	False	1	8	2	False	0	0	False	2	22834	acceptor	0	False	2	22834	False	(204,3037)	(23566,24385)	17	12	9	0.3769152196118488	0.012326656394453005	1232	
67401	67400	69038	False	False	False	False	0	4	3	False	0	0	False	3	27384	donor	0	False	3	27385	False	(0,6040)	(27008,27382)	3	3	0	0.006902502157031924	0/1160	1209	
64046	160815	64043	False	False	False	False	4	3	1	False	0	0	False	2	24163	acceptor	0	False	2	24163	False	(22391,22393)	(24385,25886)	5	5	2	0.053144375553587246	0.0026155187445510027	1235	
68118	64881	68119	False	False	False	False	20	3	3	False	0	0	False	2	20929	donor	0	False	2	20929	False	(26735,26972)	(28048,28201)	3	3	0	0.006902502157031924	0/1160	1183	
